time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points
2021-04-30,57984.34,53089.93,53581.58,48771.0,2719315702.2,57757.97,1141866911.87,12567073888.27,13708940827.9,962001193.07,9135515831.47,10097517024.54,2664064772.19,30176655048.98,32840719821.16,799879991,838771837,481662,1119846,289389,638313547,26472,7.91699162089309,681295,172859800.730791,23581981443663.8,585.930555555555,1388769,18695600.0,88517,35820,80057,3782170
2021-05-01,58498.65,57057.4,57757.97,26146.3,1511783659.93,57843.16,1044343488.81,12548045439.15,13592388927.96,893514585.33,9336513113.17,10230027698.5,2533894243.35,29527359260.23,32061253474.1,800348995,839205504,433667,1051913,262991,638576538,21595,6.11840288121468,681434,161149664.886615,23004465874892.7,613.115942028986,1345956,18696468.0,88552,35834,80124,3784545
2021-05-02,57934.82,56092.72,57843.16,21671.56,1230710822.31,56623.51,888197233.08,11700836217.02,12589033450.11,758268519.68,7956412388.72,8714680937.93,2154839010.64,27997945411.46,30152784451.62,801074841,839589867,384363,1248561,235214,638811752,19255,6.34399190880079,681619,193120622.70463,20608845737768.2,458.336956521739,1407752,18697631.0,88570,35841,80174,3786150
2021-05-03,58963.84,56531.6,56623.51,41015.04,2371465902.34,57195.07,1383004511.01,26922993052.82,28305997529.51,1170754919.97,20793090488.27,21963845408.24,3165468999.44,57839107456.83,61004576456.27,801718461,840079109,489242,1271242,287007,639098759,27150,7.52780586691917,681796,181377576.522949,20608845737768.2,488.011363636364,1462600,18698731.0,88627,35879,80256,3789720
2021-05-04,57226.81,53108.04,57195.07,64556.47,3556756117.3,53244.07,1322179686.17,30709725302.1,32031904988.27,1112576062.29,23920379100.07,25032955162.36,3061262367.18,65018759807.69,68080022174.86,802356557,840590609,511500,1295533,300824,639399583,27895,7.58425241591612,681977,185383241.661596,20608845737768.2,477.466666666667,1336464,18699756.0,88690,35898,80363,3793500
2021-05-05,57944.11,52978.89,53244.07,56998.25,3200062630.96,57506.88,1604184467.4,22346024719.36,23950209186.76,1308588309.69,17044756566.81,18353344876.5,3641143808.26,49237963520.29,52879107328.55,802907680,841124029,533420,1216037,309774,639709357,27860,5.90580547414906,682134,161475257.311936,20608845737768.2,548.160256410256,1347644,18700850.0,88727,35908,80444,3796145
2021-05-06,58392.76,55299.4,57506.88,50632.92,2878647496.02,56441.94,1729023297.27,18005464408.53,19734487670.89,1426019807.11,13392617794.03,14818637601.14,3836165792.28,42791784506.64,46627950298.92,803436866,841659238,535209,1242448,311380,640020737,27955,5.8102132493709,682304,174003650.366899,20608845737768.2,508.692307692308,1361765,18701912.0,88748,35915,80529,3798655
2021-05-07,58695.29,55311.16,56441.94,42812.69,2439662460.45,57374.33,1553832677.07,15002872429.2,16556705106.27,1305191858.57,10736527614.79,12041719473.35,3495343386.39,35768438229.27,39263781650.5,803956252,842180902,521664,1195688,307988,640328725,27155,6.30091916657909,682476,176859017.729148,20608845737768.2,500.479532163743,1296296,18702987.0,88770,35922,80615,3801200
2021-05-08,59521.69,56985.44,57374.33,37728.82,2211507566.18,58943.13,1621379664.45,23607496497.0,25228876161.45,1375361270.24,17655767531.19,19031128801.43,3666800030.89,53521846452.43,57188646483.31,804459043,842660386,479484,1177648,274691,640603416,23402,5.01390734934148,682647,175722091.470992,20608845737768.2,503.717647058824,1310903,18704050.0,88786,35929,80711,3803935
2021-05-09,59276.99,56350.98,58943.13,45716.87,2645394205.33,58294.18,1410908461.83,21935794603.49,23346703065.32,1181790193.81,15760587474.18,16942377667.98,3173770526.12,49268969570.49,52442740096.61,805093717,843102904,442518,1241582,247866,640851282,22096,4.38550282605319,682833,193207977.365367,20608845737768.2,458.12972972973,1360895,18705212.0,88812,35943,80825,3807395
2021-05-10,59587.03,54239.16,58294.18,71168.05,4067497161.41,55870.01,1614037962.57,31442174458.73,33056212421.3,1357420536.72,23693655889.57,25051076386.79,3674458470.73,67630165319.19,71304623789.93,805716823,843636868,533964,1317509,303297,641154579,30089,4.6623053183778,683013,184802741.038224,20608845737768.2,478.966480446927,1374446,18706343.0,88847,35969,80940,3811270
2021-05-11,56928.37,54490.38,55870.01,42949.94,2395231325.24,56747.52,1368516007.77,24525671828.7,25894187836.47,1143458520.87,18108158614.61,19251617135.47,3128823083.54,53667254371.39,56796077413.15,806261092,844192448,555580,1250432,312115,641466694,27627,3.86178368003678,683185,176778459.201551,20608845737768.2,500.707602339181,1349528,18707500.0,88911,35984,81035,3814660
2021-05-12,58005.44,49182.89,56747.52,74345.74,4035173480.67,49504.08,1461876496.03,32079318338.91,33541194834.94,1220484442.02,23968021233.87,25188505675.9,3530703935.47,73221519366.81,76752223302.28,806810350,844753468,561020,1266735,300452,641767146,26830,5.18589408233092,683357,175872608.762241,20608845737768.2,503.286549707602,1371222,18708593.0,88991,36010,81123,3818310
2021-05-13,51377.99,47029.73,49504.08,119769.29,5919941739.84,49700.6,1486834239.28,37794889264.35,39281723503.63,1187702448.02,29491628187.42,30679330598.25,3233931208.64,80209847748.01,83443778993.84,807294315,845253146,499678,1192796,276472,642043618,28792,9.05162880045647,683518,188039107.938533,23227330060562.8,530.53125,1311555,18709568.0,89073,36035,81223,3822255
2021-05-14,51554.66,48910.06,49700.6,42891.66,2156016499.66,49887.96,1241717305.66,25948681515.48,27190398821.14,1028727297.83,18617475370.57,19646202668.4,2956307805.88,49119588779.87,52075896585.75,807709134,845726775,473629,1072614,266055,642309673,25156,8.61417627321644,683652,173036154.461774,25046487590083.3,621.684210526315,1315543,18710418.0,89118,36045,81311,3825155
2021-05-15,50710.05,46606.18,49887.96,53332.47,2591003797.63,46775.29,1361518146.59,22145112108.36,23506630291.4,1095688671.79,15736896680.69,16832585352.47,2992004525.4,42016857066.37,45008861591.77,808124267,846137694,410919,963546,232099,642541772,20343,8.28164338221651,683775,152846467.665698,25046487590083.3,703.803278688525,1347771,18711112.0,89131,36050,81395,3827510
2021-05-16,49808.83,43918.69,46775.29,79337.9,3693969204.75,46490.71,1304157355.3,25942055703.47,27246213058.77,1057483183.3,18610071962.72,19667555146.02,2802596119.68,49069843849.27,51872440004.82,808585835,846523545,385851,979399,219435,642761207,19328,8.33025708235819,683907,163408361.708266,25046487590083.3,658.312977099236,1371701,18711925.0,89160,36063,81460,3829750
2021-05-17,46665.19,42130.83,46490.71,134127.17,5896147491.21,43552.14,960992612.66,23745363981.85,24706356594.51,695643463.04,16982548029.84,17678191525.69,2252659811.41,45925714114.19,48178373925.6,808955146,846950309,426764,965712,250910,643012117,25917,10.3126758661978,684028,154093340.449659,25046487590083.3,698.108333333333,1334121,18712725.0,89231,36076,81544,3832885
2021-05-18,45819.36,42309.39,43552.14,71930.7,3159184422.64,42886.02,1370951960.37,20517022400.39,21887974360.76,1087703751.31,17175308502.25,18263012253.56,3056916901.45,41836674419.22,44893591320.67,809258489,847341850,391541,857995,221018,643233135,23052,8.45548973087536,684128,125875359.464207,25046487590083.3,854.606060606061,1332186,18713306.0,89246,36080,81619,3835010
2021-05-19,43564.34,29925.2,42886.02,290986.06,11120220854.77,36771.87,1506143138.22,43017599146.65,44523742284.87,1083016512.84,31904268940.12,32987285452.95,3204763924.72,81458585077.34,84663348977.63,809618356,847804724,462874,1027970,263419,643496554,31056,11.4965985235768,684253,161612309.358182,25046487590083.3,665.629032258064,1322285,18713700.0,89337,36112,81713,3839070
2021-05-20,42520.03,35009.25,36771.87,139648.53,5531454912.79,40597.4,1112993685.92,35524883347.08,36637877005.27,931133785.76,29489952726.59,30421086484.61,2554352380.77,74806934254.27,77361286635.04,809922835,848222314,417590,945687,228039,643724593,26705,12.5069777992873,684365,139455022.000579,25046487590083.3,771.387387387387,1304127,18713700.0,89361,36120,81807,3841860
2021-05-21,42252.07,33552.8,40597.4,120589.87,4573692788.95,37350.39,861741986.95,28527785627.78,29389527614.73,709600655.93,23070996049.0,23780596704.93,15285102516.7,57938053348.12,73223155864.83,810229448,848646477,424163,950130,226351,643950944,22974,9.70081668881534,684475,139134370.971456,25046487590083.3,773.165137614679,1289615,18713700.0,89467,36135,81866,3844770
2021-05-22,38841.92,35287.71,37350.39,74964.98,2808008188.27,37491.5,692975636.54,21298976079.33,21991951692.9,589376781.16,17183905913.94,17773282695.1,26448324935.29,45210815698.11,71659140633.4,810601931,849026694,380217,920089,223800,644174744,17580,10.5593195735357,684591,144881447.809314,25046487590083.3,742.495652173913,1289550,18713700.0,89540,36147,81924,3847250
2021-05-23,38304.55,31157.18,37491.5,131584.71,4494413873.1,34716.84,824870324.84,30441033130.0,31265903475.83,698202633.28,24572767128.66,25270969761.94,16440111002.86,62703510270.2,79143621273.06,811067584,849365102,338408,966136,194320,644369064,17920,11.4771665292901,684710,149822528.407567,25046487590083.3,718.008474576271,1379971,18713700.0,89627,36175,81986,3850370
2021-05-24,39945.35,34467.32,34716.84,106765.14,3981461441.04,38837.76,942560354.57,30921073781.32,31863634135.89,782396543.27,24099106466.27,24881503009.54,2532033646.95,64555023570.97,67087057217.92,811490533,849773477,408375,974827,234755,644603819,23312,11.1198007145614,684836,157862533.868099,25046487590083.3,681.44,1345942,18713700.0,89675,36185,82047,3852625
2021-05-25,39842.9,36509.09,38837.76,66530.67,2529569055.97,38387.36,838397319.24,30393016149.1,31231413468.34,701650798.68,22083358440.05,22785009238.73,22657165270.19,61680066939.53,84337232209.72,811915676,850189274,415797,975706,233644,644837463,22772,9.80057102215233,684959,153547467.002614,25046487590083.3,700.590163934426,1359462,18718500.0,89688,36188,82111,3854430
2021-05-26,40854.81,37855.81,38387.36,66483.59,2607759779.42,39295.08,924643698.79,26416748742.76,27341392470.44,783484601.41,18675813819.07,19459298420.47,9083370942.95,53965970430.11,63049341401.95,812284918,850591847,402573,942875,230753,645068216,21746,9.63100953659918,685081,154177497.833206,25046487590083.3,697.727272727273,1300155,18719212.0,89704,36198,82176,3856465
2021-05-27,40408.95,37211.84,39295.08,46474.62,1804036815.09,38538.84,762682837.83,20182342644.55,20945025482.38,631925724.55,13673752779.87,14305678504.42,1979091083.27,39961270622.24,41940361705.51,812607377,850973932,382085,865305,214035,645282251,20029,9.26329278037092,685198,149709257.476401,25046487590083.3,718.551724137931,1262394,18719993.0,89720,36204,82217,3857800
2021-05-28,38879.6,34733.76,38538.84,85345.66,3104364367.82,35680.92,724544461.71,22205684446.19,22930228907.89,591175088.6,15547026135.3,16138201223.9,1870795842.63,45724054393.38,47594850236.01,813035393,851361901,387969,971076,218311,645500562,20724,13.2702997455902,685317,149497859.111886,25046487590083.3,719.56779661017,1343872,18720737.0,89731,36206,82251,3858810
2021-05-29,37307.1,33666.06,35680.92,60616.25,2127790128.94,34611.58,622317976.86,20041600630.53,20663918607.39,504858294.36,13772147436.54,14277005730.9,1619840721.92,39341028745.77,40960869467.7,813446676,851709527,347626,873487,198332,645698894,15473,10.2813741651822,685433,144283273.860742,25046487590083.3,745.573913043478,1322726,18721468.0,89726,36204,82292,3859735
2021-05-30,36481.62,33400.65,34611.58,37522.16,1325408340.1,35662.59,644677800.82,18727250510.33,19371928335.02,521987094.2,12480452452.51,13002439546.71,1669369527.73,34194882661.15,35864252188.88,814012903,852018047,308520,997986,179795,645878689,13410,6.02102562417698,685577,152415992.63691,21214345448186.2,597.804195804196,1499183,18722362.0,89733,36207,82326,3860730
2021-05-31,37512.8,34202.86,35662.59,50306.62,1821662523.97,37290.83,805879299.35,22713260579.52,23519139851.8,657603866.93,15139119307.71,15796723174.64,1982991620.33,41443483806.88,43426475454.28,814479294,852400398,382351,983731,226469,646105158,18428,4.97449766033298,685718,152948831.664586,21047730572451.6,591.042857142857,1440666,18723243.0,89771,36212,82369,3862310
2021-06-01,37910.19,35733.52,37290.83,44444.78,1626268789.21,36683.51,708508506.84,18378576234.36,19087084741.2,576119219.47,12515572367.32,13091691586.78,1818926568.85,34028492804.43,35847419373.28,814878821,852805137,404739,921569,234561,646339719,19409,6.35630120907713,685860,148430297.172387,21047730572451.6,609.035460992908,1365650,18724200.0,89810,36214,82400,3863525
2021-06-02,38225.18,35935.34,36683.51,39948.44,1494571249.19,37576.98,753302517.91,17663890264.05,18417192781.96,622878296.28,11112392980.26,11735271276.54,1917397393.59,34053293413.79,35970690780.31,815394899,853235018,429881,1088205,250589,646590308,19187,4.6022833683366,686026,175996588.671642,21047730572451.6,513.642424242424,1291096,18725168.0,89819,36215,82435,3864515
2021-06-03,39482.46,37199.92,37576.98,41098.93,1586641442.02,39229.66,768857769.83,17973777113.41,18742634911.8,639807272.93,11608930261.93,12248737534.87,1810316753.26,36650459642.85,38460776367.55,815840354,853677575,442557,1021654,255621,646845929,19307,4.78444310600405,686173,155954813.500101,21047730572451.6,579.650684931507,1293653,18726087.0,89830,36218,82465,3865450
2021-06-04,39273.49,35617.03,39229.66,49661.48,1837944242.33,36861.5,698021142.28,19617348195.43,20315369364.63,583416026.22,11852057303.48,12435473329.69,1681170239.01,40179819443.88,41860989682.88,816245900,854093778,416203,921892,236672,647082601,17955,4.34727071004948,686304,136385285.321304,21047730572451.6,662.823076923077,1290167,18726912.0,89847,36226,82615,3869570
2021-06-05,37911.76,34846.16,36861.5,39864.17,1444088532.56,35538.4,628349857.86,19072434409.77,19700784293.93,526555451.03,11101306101.4,11627861552.43,1499946572.45,37452381350.59,38952327923.04,816563177,854436334,342556,779545,194580,647277181,13987,3.93304330058726,686435,136700992.000289,21047730572451.6,661.292307692308,1083916,18727725.0,89873,36231,82704,3872180
2021-06-06,36453.81,35264.34,35538.4,27469.69,986275148.28,35798.57,582650986.13,16549602595.18,17132253581.31,482557629.71,8585422194.2,9067979823.92,1362182415.91,30324359420.39,31686541836.3,816893207,854752401,316067,724487,185305,647462486,12441,9.6225618435284,686585,156766074.127293,21047730572451.6,576.65100671141,948718,18728662.0,89880,36232,82754,3873525
2021-06-07,36790.39,33367.12,35798.57,52209.55,1850311020.63,33582.86,622355205.01,20338181570.18,20960536775.19,526955150.0,11962910043.48,12489865219.41,1457404932.32,37787184322.08,39244589254.4,817296536,855162306,409905,912797,235479,647697965,18848,9.16157509919029,686718,139378016.553464,21047730572451.6,648.590909090909,1250724,18729550.0,89912,36241,82784,3874820
2021-06-08,34061.09,31034.35,33582.86,88483.79,2890313261.68,33409.38,669157968.57,24403290785.22,25072448753.79,533810353.29,15688416674.31,16222227027.6,1561663252.21,49952420145.15,51514083397.36,817718184,855550802,428306,1008748,246906,647944871,19365,10.2359580599706,686867,155487745.399291,21047730572451.6,581.391891891892,1286348,18730431.0,89969,36246,82832,3876715
2021-06-09,37528.42,32435.18,33409.38,92280.57,3249553573.38,37391.58,643085608.33,22691722640.05,23334808248.38,549766193.02,13994772897.77,14544539090.79,1562944037.99,44279763621.16,45842707659.15,818014957,855926279,375477,820199,210911,648155782,17734,6.28497827483839,686993,131728268.260968,21047730572451.6,686.256,1067569,18731243.0,89984,36248,82859,3877590
2021-06-10,38387.2,35821.05,37391.58,63052.49,2338112083.52,36680.78,541912268.35,16865110245.37,17407022513.72,451226332.58,9423924889.91,9875151222.48,1289268982.49,32220685735.02,33509954742.23,818368627,856357884,431605,945059,252983,648408765,20041,5.58154242804631,687111,123131153.138056,21047730572451.6,734.17094017094,1311452,18731987.0,89998,36249,82884,3878380
2021-06-11,37665.85,35981.84,36680.78,43119.67,1596038876.7,37339.98,499928142.8,12433451477.44,12933379620.25,420865816.78,7337378747.16,7758244563.94,1208024457.03,25982098901.86,27190123358.88,818681312,856754541,396657,889352,216502,648625267,17678,6.76128165578461,687216,109672072.047789,21047730572451.6,824.269230769231,1401894,18732675.0,90004,36250,82918,3879315
2021-06-12,37445.32,34655.21,37339.98,40619.14,1450138289.51,35541.78,507989325.37,14629650902.02,15137640227.39,425649177.21,8229805447.23,8655454624.44,1222487289.75,29146698646.44,30369185936.19,819193150,857132352,377811,1013404,222774,648848041,14167,4.53370096348479,687348,138646008.789479,21047730572451.6,652.015267175572,1489759,18733431.0,90013,36253,82948,3880230
2021-06-13,39374.68,34802.24,35541.78,46353.98,1727291768.5,39017.37,494099245.45,14310458978.12,14804558248.67,418797453.74,8246081210.09,8664878663.83,1241740682.44,28980517007.94,30222257715.47,819582589,857456179,323827,806068,187098,649035139,12120,6.32460802594122,687480,137059266.390093,20836567779802.2,652.946564885496,1174923,18734256.0,90036,36257,82967,3881035
2021-06-14,41025.42,38755.79,39017.37,68729.09,2740589573.6,40526.63,528960838.13,13810036702.22,14338997540.35,437648269.9,8094914026.78,8532562296.69,1261602606.97,29453512332.43,30715114965.23,820001686,857870372,414193,954988,242416,649277555,18981,6.13409295957424,687615,135220442.110055,19932791027262.7,633.119402985075,1263461,18735168.0,90038,36258,82990,3881655
2021-06-15,41307.06,39526.69,40526.63,48248.1,1943860792.12,40161.86,494033457.09,13278229375.29,13772262832.38,390918660.18,7386416558.79,7777335193.53,1174210385.57,27250323757.23,28424534168.24,820399851,858318097,447725,988538,241861,649519416,18588,5.80414423264073,687746,129613457.310372,19932791027262.7,660.507692307692,1294162,18735925.0,90045,36263,83013,3882425
2021-06-16,40487.98,38122.04,40161.86,48107.62,1883613058.48,38345.41,466176524.03,11148769006.61,11614945530.64,360475553.38,6921966072.54,7282441625.92,1110445570.17,23959327815.43,25069773385.59,820823417,858749390,431293,956251,252937,649772353,18531,6.3591198264099,687869,121227815.135007,19932791027262.7,706.196721311476,1354007,18736731.0,90050,36263,83033,3882975
2021-06-17,39537.42,37386.57,38345.41,41591.09,1599770630.8,38082.3,505273277.6,11701499496.31,12206772773.91,357898595.6,6475777305.73,6833675901.32,1158082127.28,22815828710.58,23973910837.86,821202406,859150603,401213,873122,237725,650010078,18017,6.59862463314523,687999,128876086.026074,19932791027262.7,664.286821705427,1169748,18737500.0,90061,36267,83057,3883785
2021-06-18,38201.23,35158.89,38082.3,60242.99,2207651943.63,35830.29,557194323.71,13841658076.48,14398852377.86,375628110.82,8078313570.05,8453941680.87,1225479830.19,27080660080.52,28306139910.7,821561797,859525324,374721,824328,222918,650232996,16648,6.98070163623871,688123,129488254.280589,19932791027262.7,661.146341463415,1164026,18738275.0,90073,36269,83067,3884205
2021-06-19,36443.26,34863.17,35830.29,44782.25,1601193146.33,35515.38,447246260.82,10871290839.83,11318537100.65,318627949.77,5858050132.12,6176678103.55,1014827904.32,20867946138.67,21882774042.99,821833023,859841979,316655,699556,187042,650420038,13481,5.7716827428423,688226,102865943.328658,19932791027262.7,832.254901960785,1187639,18738918.0,90097,36272,83080,3884845
2021-06-20,36139.95,33377.82,35515.38,56525.29,1964614466.35,35602.26,512796161.51,13274806883.27,13787603044.78,399767407.63,7959856352.49,8359623760.12,1203978894.9,26649406491.97,27853385386.87,822093505,860123314,281335,656232,167249,650587287,13011,7.63983519106871,688331,107062255.601476,19932791027262.7,799.634615384615,1262359,18739581.0,90101,36276,83097,3885410
2021-06-21,35760.61,31284.7,35602.26,111039.05,3650731161.39,31652.62,524543742.16,18215232319.89,18739776043.17,404509109.55,12479648058.86,12884157187.28,1205900234.17,37141226415.58,38347126649.75,822422311,860470298,346984,827011,205050,650792337,18577,8.52830089900327,688436,105536855.771774,19932791027262.7,811.192307692308,1353235,18740231.0,90147,36283,83113,3886445
2021-06-22,33312.87,28908.07,31652.62,129940.61,4060734244.07,32537.58,612656448.34,20373927380.41,20986583828.75,487167903.33,13887924115.01,14375092018.35,1367830438.9,41872994369.57,43240824808.47,822690985,860813338,343040,776294,196523,650988860,18211,9.85592860971555,688527,95066648.1863663,19932791027262.7,900.533333333333,1392932,18740850.0,90188,36286,83135,3887480
2021-06-23,34831.93,31790.02,32537.58,60338.69,2037061709.14,33678.64,507412738.1,14333757682.3,14841170420.4,417538387.22,8851683506.09,9269221893.31,1192614909.59,29987622448.36,31180237357.95,823029230,861204703,391365,855569,232704,651221564,17922,7.83274917657247,688628,101140865.473561,19932791027262.7,846.45,1392618,18741381.0,90220,36289,83164,3888600
2021-06-24,35267.23,32340.83,33678.64,38755.56,1311147481.02,34649.84,481012094.12,10832126222.87,11313138316.99,387069302.04,6637727990.9,7024797292.94,1139287086.58,22650475685.46,23789762772.04,823400814,861589978,385275,861032,233278,651454842,16644,7.9640186958318,688733,104323760.036674,19932791027262.7,820.625,1380862,18742168.0,90230,36292,83191,3889450
2021-06-25,35494.5,31290.25,34649.84,91636.1,3027434524.39,31593.86,526777889.41,12312026788.75,12838804678.16,404592792.52,8107686154.66,8512278947.18,1142818110.7,26001299209.35,27144117320.05,823815964,861953914,363936,867884,218245,651673087,17735,10.8953220310733,688843,112607577.451253,19932791027262.7,760.256880733945,1395703,18742725.0,90245,36298,83214,3890325
2021-06-26,32680.58,30190.9,31593.86,58331.1,1826363014.48,32307.35,422630222.6,11634724653.53,12057354876.13,319221642.59,7209481568.64,7528703211.23,969223542.13,23632913820.43,24602137362.57,824117041,862274238,320324,721267,181628,651854715,13802,9.77390706442724,688932,87599594.5565036,19932791027262.7,977.295454545455,1420391,18743331.0,90257,36300,83230,3890895
2021-06-27,34754.5,32031.15,32307.35,60403.96,2002954688.79,34713.81,428760761.73,12391310717.73,12820071479.46,333169471.88,7168804535.4,7501974027.12,1034468157.06,23557646657.25,24592114814.31,824266822,862498179,223941,507420,121538,651976253,11714,10.4997835765079,688990,62034362.7635033,19932791027262.7,1380.05263157895,1425327,18743737.0,90281,36306,83245,3891660
2021-06-28,35292.57,33890.86,34713.81,41259.21,1424168416.33,34487.11,471805764.99,17439063808.8,17910869594.63,376645766.42,10007177459.91,10383823226.33,1144170590.98,31993449698.62,33137620289.6,824570761,862920577,382589,789301,221000,652197253,18003,7.54229155910543,689078,87110589.7577639,19932791027262.7,982.781609195402,1371275,18744243.0,90326,36308,83269,3892760
2021-06-29,36624.75,34243.82,34487.11,44215.51,1578253520.29,35901.41,509117975.93,14948427184.92,15457545182.51,397906669.29,8532764940.72,8930671610.01,1162378130.53,29200241410.06,30362619540.59,824856123,863274025,353448,802064,205616,652402869,18281,6.69504902987608,689168,88855405.441732,19932791027262.7,963.483146067416,1401325,18744868.0,90345,36312,83283,3893400
2021-06-30,36090.37,34062.04,35901.41,39796.96,1388243727.19,35056.39,550247877.01,16179032281.78,16729280158.78,434561104.03,9532551071.44,9967112175.47,1250875999.15,31495404294.19,32746280270.58,825131036,863630675,356650,776819,215304,652618173,16754,5.62666436002355,689256,91491372.41387,19932791027262.7,935.724137931035,1359425,18745356.0,90352,36319,83313,3894395
2021-07-01,35065.41,32757.33,35056.39,36889.93,1238732543.23,33543.11,395261730.37,13871622312.63,14266884043.0,331492514.98,8079211694.1,8410704230.18,982173971.99,33133844505.45,34116018477.44,825418855,864028542,397867,832632,233683,652851856,17548,7.15218192671354,689352,96928922.8563659,19932791027262.7,883.231578947369,1392400,18746025.0,90356,36321,83343,3895235
2021-07-02,33968.47,32715.18,33543.11,33082.4,1102040372.36,33804.54,452453495.79,12619836582.76,13072290078.55,351383733.0,7076570859.47,7427954592.47,1040864677.79,24143707206.72,25184571906.06,825743977,864365007,336465,811147,188568,653040424,15952,9.18930834708864,689442,89312644.5197984,19932791027262.7,958.550561797753,1403917,18746518.0,90356,36323,83360,3895710
2021-07-03,34944.91,33333.05,33804.54,17319.23,595117204.83,34682.84,400950729.84,11503479199.25,11904429906.82,301783179.53,5783408462.25,6085191641.78,954912534.17,21063543558.2,22018456092.36,826272430,864743793,378786,1025373,237463,653277887,14984,5.45933118628094,689569,98844086.0325738,15634861856766.1,679.36507936508,1420467,18747312.0,90360,36326,83367,3896000
2021-07-04,35945.36,34390.95,34682.84,15950.93,563891553.21,35287.97,445055823.59,11913971225.55,12359027049.14,336176843.74,6354360187.86,6690537031.6,1040386326.62,22226161254.61,23266547581.23,826708487,865035033,291240,853740,171850,653449737,14562,9.23482518251498,689684,83130581.9608194,14363025673660.0,742.070175438597,1441163,18748037.0,90365,36330,83388,3896675
2021-07-05,35290.8,33151.51,35287.97,31526.39,1072690410.4,33702.79,430340914.87,11051969762.11,11482310676.99,304345515.46,6731791983.66,7036137499.12,979949980.52,22462497140.54,23442447099.09,827197244,865390926,355893,927307,223760,653673497,16359,6.43886690156565,689816,93748599.7347723,14363025673660.0,658.022900763359,1327586,18748868.0,90370,36333,83406,3897250
2021-07-06,35096.65,33558.75,33702.79,32844.8,1123145329.6,34237.66,511253367.13,12715361406.01,13226614773.14,385766359.94,7430463527.54,7816229887.48,1157208985.01,23672485793.5,24829694778.51,827570323,865769893,378967,844029,228279,653901776,17558,5.83910753875648,689958,100942453.795877,14363025673660.0,611.127659574468,1097025,18749687.0,90372,36335,83424,3897770
2021-07-07,35066.82,33807.42,34237.66,21784.2,752074468.65,33880.79,469840383.33,13019356047.11,13489196430.44,374507346.89,7100292470.92,7474799817.8,1081505286.62,23584017913.83,24665523177.28,827917353,866137360,367467,817306,221227,654123003,17652,5.99242630134626,690081,88093741.4069354,14363025673660.0,700.262295081967,1173740,18750512.0,90392,36345,83446,3898770
2021-07-08,33934.31,32108.68,33880.79,47884.76,1573967671.27,32874.01,459784742.43,13680092658.23,14139877400.66,361284100.2,8453857203.19,8815141303.39,1008368818.65,25927552901.39,26935921741.19,828271651,866520048,382688,808253,230719,654353722,17135,14.0924796357709,690220,100892946.235549,14363025673660.0,611.427536231884,1030018,18751381.0,90404,36349,83462,3899390
2021-07-09,34076.49,32274.31,32874.01,25677.95,853165387.13,33804.2,434642278.2,12215790303.67,12650432581.86,331861123.39,7540746896.43,7872608019.81,948115077.51,25149930303.44,26098045380.95,828667505,866896426,376378,850023,227511,654581233,16550,15.056863417787,690351,93491738.2102302,14363025673660.0,659.83076923077,1259713,18752200.0,90417,36352,83484,3900145
2021-07-10,34253.5,33030.16,33804.2,19345.51,651899496.99,33515.13,378570283.7,9019696316.34,9398266600.04,299229084.58,5000507265.81,5299736350.39,881493511.91,17978414569.71,18859908081.61,828963299,867215817,319391,708313,187263,654768496,13476,9.90607108467225,690512,115451692.396908,14363025673660.0,534.325,840594,18753206.0,90422,36355,83500,3900670
2021-07-11,34595.69,33335.4,33515.13,15724.2,533337900.01,34249.3,355137898.83,7097425195.26,7452563094.09,276927696.62,3635594779.5,3912522454.72,852436652.61,14271198401.23,15123635053.84,829318645,867506575,290758,719771,166144,654934640,11847,11.1863449766031,690637,94826905.2643244,14363025673660.0,650.540322580645,1110524,18753931.0,90424,36354,83512,3900965
2021-07-12,34658.46,32660.38,34249.3,31074.01,1039311244.06,33088.51,387298951.13,8540090438.24,8927389389.36,305163606.02,4761412898.03,5066576504.05,869600462.96,17479177527.34,18348777990.31,829688605,867870904,364329,827843,220269,655154909,16281,7.61298305079435,690763,89800634.6003476,14363025673660.0,686.952,1177102,18754700.0,90430,36356,83525,3901400
2021-07-13,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,396746361.93,10257774571.68,10654520933.61,316335517.66,5582316867.04,5898652384.7,864597702.79,17201919784.68,18066517487.47,830074374,868228340,357436,819404,229916,655384825,17606,6.5903692682334,690899,98824943.0152725,14363025673660.0,624.222222222222,1159622,18755525.0,90454,36355,83542,3902040
2021-07-14,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,424513779.32,10653361808.54,11077875607.8,343897136.69,6004202242.47,6348099379.16,937956369.48,17932042233.64,18869998583.18,830450765,868599923,371583,827355,236217,655621042,17390,6.36818091571593,691069,121450060.184018,14363025673660.0,507.934911242604,909874,18756581.0,90463,36356,83558,3902555
